,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
154196,wGh7BXk_Yg7VXgb-_VObGQ,"""Belle Pizzelle European Bakery & Cafe""",,"""300 E Towne Mall, Ste B-140""",Madison,WI,53704,43.1279489,-89.30436350000001,4.0,6,0,Cafes;Restaurants
154242,OuKfLByYHVSwL8yTooQOXw,"""Old Market Bistro""",Capitol,"""15 N Butler St""",Madison,WI,53703,43.0771005,-89.38164909999999,2.5,3,0,Restaurants;Breakfast & Brunch;Pizza;American (New)
154433,4CXNce-fAj4G39hi97IleQ,"""Blair Street Brew & BBQ""",Williamson - Marquette,"""605 E Washington Ave""",Madison,WI,53703,43.0785923,-89.3783104,3.0,16,0,Restaurants;Barbeque
154605,HXkuFF_Rtg2g9rwcBdpB-g,"""The Icon""",Capitol,"""206 State St""",Madison,WI,53703,43.0747755,-89.3884537,3.0,129,1,Restaurants;Nightlife;Wine Bars;Tapas Bars;Bars
154703,1qVtBw0UIcWGGUQXWjMgug,"""Barriques University""",Regent,"""2505 University Ave""",Madison,WI,53705,43.072106899999994,-89.4288898,3.0,12,1,Sandwiches;Restaurants;Cafes;Coffee & Tea;Food
154728,2C5nGjdzF0zMWvD9iVma0g,"""Diego's Mexican Bistro""",Capitol,"""118 State St""",Madison,WI,53703,43.074740500000004,-89.3866113,3.0,35,0,Mexican;Bars;Restaurants;Nightlife
154743,5uMfIYovqfgk41abdfFegw,"""Jordan's Big Ten Pub""",South Campus,"""1330 Regent St""",Madison,WI,53715,43.0679737,-89.4082936,4.5,92,1,Restaurants;Sports Bars;Nightlife;Pubs;Bars;American (Traditional)
154927,x8EXXJpcbrIeaVefej2aJw,"""Takara""",,"""696 S Whitney Way""",Madison,WI,53774,43.050327200000005,-89.4745296,3.5,94,1,Japanese;Sushi Bars;Restaurants
155214,phrJCsa0I_OEWExpiTET8A,"""Chipotle Mexican Grill""",Junction Ridge,"""8422 Old Sauk Rd""",Madison,WI,53562,43.074921,-89.52932709999999,3.5,40,1,Fast Food;Restaurants;Mexican
155231,2j3sESWDU_hW9Q3TjElwPA,"""The Sett""",South Campus,"""1308 W Dayton St""",Madison,WI,53715,43.0719139,-89.4081342,4.0,21,1,Active Life;Burgers;Music Venues;Nightlife;Arts & Entertainment;Sports Bars;Recreation Centers;Bars;Restaurants;American (New);Leisure Centers
155338,t67GMPZ0cv_ItKlID-JFiQ,"""Banzo""",,"""2105 Sherman Ave""",Madison,WI,53704,43.1016722349,-89.36459541319999,4.5,286,1,Food;Mediterranean;Food Trucks;Restaurants
155814,rvsye09KiUNW_Xa3mygo3Q,"""Pancheros Mexican Grill""",,"""3256 University Ave""",Madison,WI,53705,43.0757191,-89.443277,3.0,19,1,Restaurants;Mexican
156043,Hty6oLQ1_FSRW5XgZtWrXw,"""Lao Laan-Xang""",Schenk - Atwood,"""2098 Atwood Ave""",Madison,WI,53704,43.0928326884,-89.35198279389999,3.5,104,1,Restaurants;Thai;Laotian
156051,scLsLrgdvccvkPZADAj5Qw,"""Churchkey Bar and Grill""",Capitol,"""626 University Ave""",Madison,WI,53715,43.0734676,-89.3970368,3.5,21,1,Bars;Nightlife;American (Traditional);Restaurants
156315,24fW-8hK0hs5KvEYWwWNDw,"""Casa de Lara""",Capitol,"""341 State St""",Madison,WI,53703,43.0745652,-89.39155699999999,3.0,52,1,Restaurants;Mexican
156645,v3AS5LGeV2Si4nOHZ7lgxQ,"""Glass Nickel Pizza""",Schenk - Atwood,"""2916 Atwood Ave""",Madison,WI,53704,43.0940334,-89.3413173,4.0,189,1,Chicken Wings;Food;Sandwiches;Food Delivery Services;Pizza;Pasta Shops;Gluten-Free;Bars;Nightlife;Italian;Restaurants;Specialty Food
156894,HlYzk84INQaNslFT-lyBFw,"""Applebee's Neighborhood Grill & Bar""",,"""4710 E Towne Blvd""",Madison,WI,53704,43.1300316,-89.3039903,2.5,34,1,American (Traditional);Bars;Steakhouses;American (New);Burgers;Restaurants;Sports Bars;Nightlife
156951,nOThVrdk5atLvIEC54pBOQ,"""Robinia Courtyard""",Williamson - Marquette,"""829 E Washington Ave""",Madison,WI,53703,43.0813586213,-89.37434967719999,4.5,5,1,Nightlife;Beer Gardens;Event Planning & Services;Food Court;Restaurants;Venues & Event Spaces
156994,MkSF0SJUMj2A3ewUhUUBvw,"""The Library Cafe & Bar""",,"""320 N Randall Ave""",Madison,WI,53715,43.0730787,-89.4092156,3.5,44,1,American (Traditional);Bars;Food;Nightlife;Coffee & Tea;Lounges;Restaurants
157122,kEIe_lyBKdFB6Hv_wsUYaw,"""Curry in the Box""",Sunset Village,"""3519 University Ave""",Madison,WI,53705,43.0748779,-89.4476184,3.5,64,1,Indian;Restaurants;Thai
157207,aKXzSFBrAoC_5kWUvjKGpg,"""Wurst German Bar""",,"""Dane County Regional Airport""",Madison,WI,53704,43.136942527799995,-89.3456934538,2.0,19,1,Restaurants;Nightlife;German;Bars
157218,u5YFVrxuifUxuMRbRVC6AQ,"""Milio's Sandwiches""",Capitol,"""377 East Campus Mall""",Madison,WI,53715,43.073274700000006,-89.3990084,4.0,6,1,Sandwiches;Restaurants
157279,NJ4S3JX56JEZGWlAfpF9kw,"""Buck & Badger""",Capitol,"""115 State St""",Madison,WI,53703,43.0747392865,-89.3871119285,2.5,78,1,Nightlife;Comfort Food;Bars;Restaurants
157373,v14P9-vB1yjxFfFEYEWudw,"""Barriques - West Wash""",Capitol,"""127 W Washington Ave""",Madison,WI,53702,43.0731588434,-89.38592639149999,4.0,147,1,Food;Restaurants;Sandwiches;Bars;Coffee & Tea;Nightlife
157386,kqrhy8kaxvqqbsGpVKRyAg,"""Discofries""",Capitol,"""615 State St""",Madison,WI,53703,43.074871375200004,-89.3962092698,3.0,4,1,Poutineries;Donuts;Food;Restaurants;Breakfast & Brunch
157478,1ti16CM6jlDt66P5PDqyUg,"""La Joya Mexican Restaurant""",Eastmorland,"""3737 Milwaukee St""",Madison,WI,53714,43.097994,-89.320026,4.5,3,0,Mexican;Restaurants
157493,wL4xGOaJcpsWxbd8OIS05Q,"""Vientiane Inn""",Bay Creek,"""1124 S Park St""",Madison,WI,53715,43.0555456,-89.397846,3.0,4,0,Thai;Restaurants
157650,f1loh_1c_zp6P1Zv9KSaPg,"""Ginza of Tokyo""",,"""6734 Odana Rd""",Madison,WI,53719,43.056628,-89.4989583,2.5,59,0,Sushi Bars;Restaurants;American (New);Japanese
158471,ikDVOD9Ypyestcw63_z_dA,"""Mad City Frites""",Capitol,"""320 State St""",Madison,WI,53703,43.074953799999996,-89.3907598,4.0,48,0,Belgian;Restaurants
158599,5wfInTOKyMQxxeFvqR-3vA,"""Surge Delivery Cafe""",Schenk - Atwood,"""2045 Atwood Ave, Ste 109""",Madison,WI,53704,43.0922657,-89.3539868,4.0,12,0,Vegetarian;Cafes;Sandwiches;Restaurants
158760,cF-QXCQw2yLALLRTkH2Rrw,"""Pc Kitchen""",,"""724 S Gammon Rd""",Madison,WI,53719,43.0497544,-89.50323879999999,3.5,9,0,Breakfast & Brunch;Restaurants
158799,aS4t4ee3xqQXgNHNxi9gAA,"""Flaming Wok""",Mayfair Park,"""4237 Lien Rd, Ste H""",Madison,WI,53704,43.1205802,-89.3089688,3.5,62,1,Noodles;Restaurants;Chinese
158814,px5h245j44u_a2bRjDpBxQ,"""Palis Cafe""",South Campus,"""1234 Regent St""",Madison,WI,53715,43.0678285,-89.4071678,2.5,3,0,Restaurants;Middle Eastern;Halal
158870,gdXfiX8gRpe2TeaWZJoOHQ,"""Urban Slice""",South Campus,"""1308 W Dayton St""",Madison,WI,53715,43.071073999999996,-89.40759320000001,2.0,8,1,Italian;Pizza;Restaurants
159782,Eydky7VulZijOJ37yl8IGQ,"""The Spot""",Tenney - Lapham,"""827 E Johnson St""",Madison,WI,53703,43.0837395,-89.3768968,4.0,61,0,Food;Nightlife;Gastropubs;Restaurants;Modern European;Bars;American (New)
159825,8cjXEmuqgCbIRudb2D52qw,"""Nani Restaurant""",,"""518 Grand Canyon Dr""",Madison,WI,53719,43.055135,-89.497286,3.5,134,1,Cantonese;Restaurants;Dim Sum;Chinese
160083,TETUKvUj73hzn6JpkJ4_QQ,"""Mcgee's Chicken""",Bram's Addition,"""1920 S Park St""",Madison,WI,53713,43.0441774068,-89.3939642608,3.5,15,1,American (Traditional);Restaurants
160105,70nmPKnAufzeKfRNVE0-Pg,"""Hong Kong Wok""",,"""702 N Midvale Blvd, Ste 120""",Madison,WI,53705,43.0733473,-89.45303320000001,4.0,25,0,Fast Food;Chinese;Restaurants
160126,0au_HRvOYfhQyvdvjZdzUg,"""Oki Sushi""",McClellan Park,"""6010 Cottage Grove Rd""",Madison,WI,53718,43.0852844,-89.2759089,4.5,5,1,Sushi Bars;Restaurants
160227,nsgwXdmlWimq9zQ-E3mfMQ,"""Gallup! Coffee & Bakehouse""",Vilas,"""1859 Monroe St""",Madison,WI,53711,43.064766399999996,-89.41718399999999,4.5,5,0,Restaurants;Bakeries;Food;Cafes;Coffee & Tea
160292,70YqOHFMCoeNTw0cN_10jw,"""Bab's French Quarter Kitchen""",Williamson - Marquette,"""1353 Williamson St.""",Madison,WI,53774,43.0856215,-89.36080820000001,3.5,7,0,Cajun/Creole;Restaurants
160370,b8u5AasAkEcqTwKlSjcHIw,"""La Guanajuatence""",Summit Woods,"""1318 S Midvale Blvd.""",Madison,WI,53711,43.038073,-89.45201999999999,4.0,26,0,Restaurants;Mexican
160469,_y4zRzQloskP7IsEBhdNDA,"""Mr Roberts""",Schenk - Atwood,"""2116 Atwood Ave""",Madison,WI,53704,43.092991999999995,-89.351504,3.5,16,1,Bars;Nightlife;American (New);Burgers;Dive Bars;Restaurants
160546,5R6BzOdTvgUiDTlR6K9suQ,"""Veritas Bistro & Lounge""",Capitol,"""117 E Mifflin St""",Madison,WI,53703,43.076622,-89.383313,2.5,8,0,American (New);Restaurants
160649,2Cmpz9lgr-wfOLAwgUf79g,"""ZenZen Taste 四合院""",,"""6634 Watts Rd""",Madison,WI,53719,43.050640200000004,-89.4976638,4.0,35,1,Asian Fusion;Restaurants;Chinese
161269,rnx0KHHTD9Yvr2BWAWwQ4g,"""Daisy Cafe & Cupcakery""",Schenk - Atwood,"""2827 Atwood Ave""",Madison,WI,53704,43.093672399999996,-89.3426022,4.0,231,1,Bakeries;American (New);Breakfast & Brunch;Food;Restaurants
161306,-R_dMb9Z1eBv_FlYZrrKbw,"""Oriental Wok""",Greenbush,"""532 S Park St""",Madison,WI,53715,43.061169,-89.401188,3.0,14,1,Chinese;Restaurants
161357,IV5uZ0VuLVplxnfkx96_iQ,"""Diggity's""",High Crossing,"""5441 High Crossing Blvd""",Madison,WI,53718,43.14165379999999,-89.28541009999999,3.5,3,0,Restaurants;Food;American (New)
161693,Bi3520lcx6UQAYZPHADZaQ,"""Ancora Coffee""",,"""3318 University Ave""",Madison,WI,53705,43.0752941,-89.444864,4.0,27,1,Cafes;Food;Restaurants;Coffee Roasteries;Breakfast & Brunch;Coffee & Tea
161800,Mp-spZbBtbHkzubDSYPs2Q,"""MOOYAH Burgers, Fries & Shakes""",Capitol,"""571 State St""",Madison,WI,53703,43.0748656,-89.3955327,4.0,31,1,Salad;Ice Cream & Frozen Yogurt;Hot Dogs;Food;Burgers;Restaurants
161899,Z9wnRnSvmt7PeMo69x3s4A,"""Roman Candle Pizzeria""",Dudgeon-Monroe,"""2623 Monroe St""",Madison,WI,53711,43.057220799999996,-89.428248,4.0,10,1,Gluten-Free;Vegan;Vegetarian;American (Traditional);Pizza;Restaurants
162080,15LVDu1_v97JEx-g97wnfA,"""Salvatore's Tomato Pies""",Tenney - Lapham,"""912 E Johnson St""",Madison,WI,53703,43.0848916371,-89.37590025370001,4.5,167,1,Restaurants;American (New);Mexican;Pizza
162102,PqLYjUuzSIUU94emDWxwLg,"""La Kitchenette""",Willy St,"""805 Williamson St""",Madison,WI,53703,43.07825820000001,-89.37110240000001,5.0,37,1,French;Restaurants
162514,FMMNajth88mWX76QVp6N9Q,"""Maharani Restaurant""",Capitol,"""380 W Washington Ave""",Madison,WI,53703,43.071914299999996,-89.389124,3.5,186,1,Pakistani;Indian;Restaurants
162759,K6LwZagSz-cUrCcVemXrlA,"""Silver Mine Subs""",Capitol,"""328 Gorham St""",Madison,WI,53703,43.074327200000006,-89.39256379999999,3.5,17,0,Sandwiches;Restaurants
163233,re8VPkZFSdkj1TvDKtCWYQ,"""Marrakesh""",Spring Harbor,"""5510 University Ave""",Madison,WI,53705,43.0830876,-89.47549620000001,3.0,33,0,Restaurants;Moroccan
164850,86Ha2bJ6zMvWSv319myoQA,"""Bluephies Downtown Deli""",Capitol,"""222 W Washington Ave""",Madison,WI,53703,43.0731683108,-89.3868666861,3.5,6,0,Restaurants;Delis
165176,Le1fkEFfe5ADbHjqiKgzXg,"""Maza""",Capitol,"""558 State St""",Madison,WI,53774,43.075140999999995,-89.394958,3.0,6,0,Afghan;Restaurants
165311,1pOqoAixFXrVci0kSZnbzQ,"""Papa Murphy's""",,"""6718 Raymond Rd""",Madison,WI,53719,43.0321886,-89.4980948,4.0,4,0,Restaurants;Pizza
165630,bJo_-dEqQKdJKQJaa9hK7g,"""Shish Cafe Inc""",Spring Harbor,"""5510 University Ave""",Madison,WI,53705,43.083070899999996,-89.47551999999999,4.5,60,0,Middle Eastern;Mediterranean;Restaurants
165699,hgktkdzUUvKfx2XITRn-Kw,"""Quaker Steak & Lube""",Capitol,"""222 W Gorham St""",Madison,WI,53703,43.0750404,-89.39157759999999,3.5,14,0,Burgers;Restaurants;Chicken Wings;American (Traditional)
165829,YXd7yVn-dvbPTYAgQ0V0LQ,"""Barriques""",Schenk - Atwood,"""2166 Atwood Ave""",Madison,WI,53704,43.0933721,-89.3498392,3.0,21,1,Coffee & Tea;Cafes;Food;Restaurants;Sandwiches
165895,fcQDwASYxBGQHiMIJadw-Q,"""Angelic Brewing Co""",Capitol,"""322 W Johnson St""",Madison,WI,53703,43.074154,-89.391323,3.0,10,0,Breweries;Food;Restaurants;American (Traditional)
165966,nzUA0vgcta7OPwpWPbe7Ug,"""Crostini Sandwiches""",Eken Park,"""231 North St""",Madison,WI,53704,43.103019700000004,-89.34996149999999,4.0,73,1,Gluten-Free;Italian;Salad;Restaurants;Sandwiches
166547,-5DifC-lAFioAD_DLVgTMQ,"""Firehouse Subs Mineral Point""",Oakbridge Community,"""7854 Mineral Point Rd""",Madison,WI,53717,43.0605835,-89.5193733,4.0,28,1,Sandwiches;Fast Food;Delis;Food;Restaurants
166628,uoUa8ugZLrly0bA268IqEg,"""Mickies Dairy Bar""",Vilas,"""1511 Monroe St""",Madison,WI,53711,43.067439,-89.4129202,4.0,273,1,Restaurants;Breakfast & Brunch
166838,1No65MMinOXLxgEtqpV3vg,"""Cafe Costa Rica""",Williamson - Marquette,"""1133 Williamson St""",Madison,WI,53703,43.0825782,-89.36491840000001,3.5,67,0,Caribbean;Latin American;Restaurants
166892,Xl6I0-JmFE_6w28bku2idQ,"""Himal Chuli""",Capitol,"""318 State St""",Madison,WI,53703,43.0748011,-89.39069640000001,4.0,202,1,Himalayan/Nepalese;Restaurants
167223,JtSNHDRRZffnHBEsJudW-g,"""Noodles & Company""",,"""7050 Mineral Point Rd And Gammon Rd""",Madison,WI,53717,43.0614323883,-89.5047939971,2.5,34,1,Italian;Chinese;Restaurants;Salad;Mediterranean;Noodles;Comfort Food;Asian Fusion;American (New);Thai;Fast Food
167448,tTjXkqN-XVLIP3Vk9EozJg,"""Palmyra Mediterranean Grill""",Capitol,"""419 State St""",Madison,WI,53703,43.0748105,-89.3925202,3.5,69,0,Restaurants;Mediterranean
167717,aaEdLuaBvgNZWdc_I5O82g,"""Pizza Hut""",Lake View Hill,"""1438 Northport Dr""",Madison,WI,53704,43.1339873871,-89.36986368069999,2.5,4,1,Restaurants;Italian;Chicken Wings;Pizza;Food
167767,LqEiVAAXdG734Z0YZMrZdg,"""Willalby's Cafe""",Williamson - Marquette,"""1351 Williamson St""",Madison,WI,53703,43.0856363,-89.3609301,4.0,76,1,Breakfast & Brunch;Restaurants
167830,YnysIH0yvgMLtlsBdOSecw,"""Asahi Japanese Restaurant""",Greenbush,"""536 S Park St""",Madison,WI,53715,43.0615382,-89.4008856,3.0,6,1,Restaurants;Japanese;Sushi Bars
168181,7Tp53xZh1ypd2wbudP6Qcw,"""Rising Sons Deli""",Capitol,"""617 State St""",Madison,WI,53703,43.0748716,-89.3962559,3.5,85,1,Thai;Restaurants
168352,KLvpdtFYUi1I0LNsmIqeJw,"""Happy Wok""",,"""429 Commerce Dr""",Madison,WI,53719,43.059889,-89.523622,3.5,26,1,Mexican;Restaurants;Chinese
168395,9muoOpBgraI4xtP0ZhZACA,"""Betty Lou Cruises""",,"""5339 Lighthouse Bay Dr""",Madison,WI,53704,43.1488352587,-89.40691940239999,4.0,21,1,Restaurants;Hotels & Travel;Caterers;Tours;Travel Services;Event Planning & Services;Boat Charters;Venues & Event Spaces;American (New)
168406,gWsWtppVufrGfGWw1HcjOA,"""Dream Lanes""",,"""13 Atlas Ct""",Madison,WI,53714,43.0867933,-89.3068682,3.0,8,1,Active Life;Toy Stores;Shopping;Pizza;Event Planning & Services;Sporting Goods;Restaurants;Party & Event Planning;Bowling
168711,SpCVf25ya5jsHItdkpBpUg,"""Laredo's""",Mayfair Park,"""4001 Lien Rd""",Madison,WI,53704,43.1204129,-89.31461469999999,3.5,42,1,Restaurants;Mexican
168749,yPgUkQxj8CYPKF89HV65kg,"""Lombardinos Italian Restaurant and Bar""",Regent,"""2500 University Ave""",Madison,WI,53705,43.072292600000004,-89.4289114,4.0,166,1,Italian;Restaurants;Bars;Nightlife
168757,_6b9CtXi4fQqiu2VjCVpTQ,"""Outback Steakhouse""",,"""4520 E Towne Blvd""",Madison,WI,53704,43.1284594,-89.3063978,3.0,59,1,Restaurants;Steakhouses
168880,VGKq16vCdPPHMoryy6XTHg,"""Natt Spil""",Capitol,"""211 King St""",Madison,WI,53703,43.0745755344,-89.37974441360001,4.0,163,1,Chinese;Burgers;Nightlife;Tapas/Small Plates;Restaurants;Dim Sum;Bars;Pizza
169120,QvpH6e7_1Tdlflk_yOj4NQ,"""Adamah Neighborhood Table""",Capitol,"""611 Langdon St""",Madison,WI,53703,43.0755226,-89.3959757,4.0,5,1,Delis;Cafes;Caterers;Kosher;American (New);Event Planning & Services;Restaurants
169152,v2AAGuPuH2QGGwosWZw_qA,"""McDonald's""",Westchester Gardens,"""3709 Kinsman Blvd""",Madison,WI,53704,43.12531679999999,-89.3244046,2.0,3,1,Restaurants;Fast Food;Burgers
169155,-y8Nz-elBXkUYoIoc9AADg,"""Naf Naf Grill""",Capitol,"""555 State St""",Madison,WI,53703,43.0748219158,-89.3949237667,4.0,53,1,Restaurants;Middle Eastern;Salad;Falafel;Mediterranean
169300,Ec-h5JjXzy-pjfpb7d_BFQ,"""Estacion Inka""",Capitol,"""604 University Ave""",Madison,WI,53715,43.073387885600006,-89.3960056168,4.5,57,1,Salad;Latin American;Restaurants;Sandwiches;Peruvian
169363,tiaSRKBTb7edKIB4V5qFKg,"""Cleveland's Diner""",Capitol,"""410 E Wilson St""",Madison,WI,53703,43.0756783,-89.37729759999999,4.5,6,0,Restaurants
169671,VD358OTsTLFuxOZJTOInKQ,"""Lakeview Bakery and Deli""",Capitol,"""524 E Wilson St""",Madison,WI,53703,43.0763209,-89.376141,4.5,14,1,Food;Restaurants;Bakeries;Delis
169810,Car4D_KYnNNSxH9NPwcGAw,"""Stalzy's Deli""",Schenk - Atwood,"""2701 Atwood Ave""",Madison,WI,53704,43.093770500000005,-89.3452006,3.5,84,1,Delis;Food;Breakfast & Brunch;Restaurants;Bakeries
170176,Q_fvIdn5mGAyyJKniY1F7Q,"""Ramen Station""",Bay Creek,"""1124 S Park St""",Madison,WI,53715,43.054238,-89.396799,3.5,63,1,Ramen;Restaurants;Japanese
170187,Z8SXv1u_6rKicQy9P7G6fw,"""La Hacienda""",,"""515 S Park St""",Madison,WI,53715,43.0615157,-89.40041090000001,3.0,90,1,Mexican;Restaurants
170275,530DtHanJc-S-rNh7dtoXg,"""George's Chop House""",,"""1109 Fourier Dr""",Madison,WI,53717,43.0819164,-89.5234428,3.0,3,0,Steakhouses;Italian;Restaurants
170310,TXiEgINSZ75d3EtvLvkc4Q,"""Red Lobster""",,"""4502 East Towne Blvd""",Madison,WI,53704,43.128034,-89.30715699999999,3.0,55,1,Seafood;Restaurants;American (Traditional)
170507,cqJBTRVx614nqlLEkzL7Uw,"""Taco Bell""",,"""5001 University Ave""",Madison,WI,53705,43.07562,-89.467288,1.0,4,0,Fast Food;Mexican;Restaurants
170578,5sV9N8rB3TNBkp1K35WM5w,"""Cousins Subs""",Mayfair Park,"""3715 E Washington Ave""",Madison,WI,53704,43.1173463,-89.32297220000001,4.0,5,1,Event Planning & Services;Soup;Restaurants;Sandwiches;Delis;Caterers
170625,FUX9h1a37GJn9ge1baiNuw,"""La Baguette""",,"""7424 Mineral Point Rd""",Madison,WI,53717,43.0606935,-89.51127650000001,4.0,102,1,Food;French;Cafes;Bakeries;Restaurants
170700,p5LmGtCNBI74xmwhSmyo8Q,"""Jade Mountain Tea Company""",Eken Park,"""2611 E Johnson St""",Madison,WI,53704,43.102963,-89.349804,4.5,96,1,Specialty Food;Food;Coffee & Tea;Ethnic Food;Taiwanese;Bubble Tea;Restaurants
170810,0ETtpZSd6f7q_-o-7gutPg,"""Bradbury's""",Capitol,"""127 N Hamilton St""",Madison,WI,53703,43.077237,-89.383889,4.5,293,1,Restaurants;Food;Coffee & Tea;Creperies
170850,hOxNKZJ8wWg8Q165U7CCqg,"""Forequarter""",Tenney - Lapham,"""708 E Johnson""",Madison,WI,53703,43.0822686,-89.3796148,4.0,221,1,American (New);Restaurants
170905,BvyUXno0grQerd5cZGDFPw,"""The Caribou Tavern""",Tenney - Lapham,"""703 E Johnson St""",Madison,WI,53703,43.081948600000004,-89.37944300000001,4.0,55,1,Restaurants;Dive Bars;Burgers;Bars;Pubs;Nightlife
171208,s8sAe29mA8q1eQwdC1qAKw,"""Wendy's""",Capitol,"""534 State St""",Madison,WI,53703,43.075128899999996,-89.394324,2.0,12,0,Burgers;Fast Food;Restaurants
171300,8iZ5bR_Zl-xQZMDCvNKLgg,"""Crescendo Espresso Bar + Music Cafe""",Vilas,"""1859 Monroe St""",Madison,WI,53711,43.064652,-89.41699799999999,4.5,50,1,Arts & Entertainment;Music Venues;Cafes;Food;Restaurants;Nightlife;Coffee & Tea
171330,Duy87WN6ajXyErWzStWOuw,"""Mad City Sandwiches""",,"""4914 Pflaum Rd""",Madison,WI,53718,43.06272599689999,-89.29679889229999,3.5,7,1,Soup;Restaurants;Salad;Sandwiches
171366,utQbhURq2LEPZX7XjmYB3g,"""Mildred's Sandwich Shop""",Tenney - Lapham,"""827 E Johnson St""",Madison,WI,53703,43.0837395,-89.3768968,4.0,17,0,Sandwiches;Restaurants
171438,Wtp0Pfnhd7NvUIEawiIjTA,"""Dexter's Pub""",Eken Park,"""301 North St""",Madison,WI,53704,43.1034271,-89.35015279999999,4.0,111,1,Bars;American (New);Restaurants;Nightlife;American (Traditional);Pubs
171570,y-1sMhUMubrHWdIW4FaE8w,"""Wendy's""",,"""2421 S Stoughton Rd""",Madison,WI,53716,43.0633408,-89.3071542,2.5,6,1,Burgers;Restaurants;Sandwiches;Fast Food
171614,a4I6hTqQwL3Px1aXfHD4Aw,"""Chuck E. Cheese's""",,"""438 Grand Canyon Dr""",Madison,WI,53719,43.058557,-89.49701,2.0,17,1,Event Planning & Services;Arcades;Pizza;Arts & Entertainment;Party & Event Planning;Restaurants
171625,dazGlP4Rk4nxlyMtlvkpvA,"""Dragon I""",Capitol,"""422 State St""",Madison,WI,53703,43.075006,-89.3921359,2.5,64,1,Restaurants;Chinese
171727,15LjiMzeVbTpQgaFBWO32A,"""Capriotti's Sandwich Shop""",South Campus,"""902 Regent St, Ste B""",Madison,WI,53715,43.0678055207,-89.4014794248,3.5,19,1,Sandwiches;Cheesesteaks;Restaurants
171907,hVzRXGGhRJfTXIasO3bq1w,"""Mia Za's Italian Cafe""",Capitol,"""515 State St""",Madison,WI,53703,43.074593,-89.394235,3.0,49,0,Italian;Restaurants
171950,JvCSGmN8gS-kNh9xLgLC1Q,"""Milio's Sandwiches""",Leopold,"""2932 Fish Hatchery Rd""",Madison,WI,53713,43.0277402,-89.41265240000001,3.0,5,1,Sandwiches;Restaurants
172060,XnFPzFiLZ8wKWZsmzGjvCQ,"""Argus""",Capitol,"""123 E Main St""",Madison,WI,53703,43.075103999999996,-89.3810381,3.5,48,1,Restaurants;Burgers;Bars;Nightlife;American (New)
172116,8z4sC_8dsZiiMWjIPYE_iQ,"""Pizza Hut""",Maple - Prairie,"""3150 Maple Valley Dr""",Madison,WI,53719,43.016065000000005,-89.49705379999999,2.5,6,1,Chicken Wings;Pizza;Restaurants;Italian
172219,CYKvEc30_ujFBfgoSIawUw,"""Irish Pub""",Capitol,"""317 State St""",Madison,WI,53703,43.074663,-89.3908579,3.5,16,1,Restaurants;Pubs;Nightlife;Irish;American (Traditional);Bars
172452,kPr9rYEkGwbRLgUHvKljQQ,"""Pizza Brutta""",Vilas,"""1805 Monroe St""",Madison,WI,53711,43.0651567,-89.41640229999999,4.5,286,1,Pizza;Restaurants
172793,AfoBKJuGBJvQhc3By4K9Dg,"""Kushi Bar Muramoto""",Capitol,"""106 King St""",Madison,WI,53703,43.074852299999996,-89.3813541,4.0,28,0,Japanese;Restaurants;Asian Fusion
173162,sqOoaTxzCS6w2T-QNKhUiw,"""Metropolitan Coffee and Wine""",Capitol,"""329 W Mifflin St""",Madison,WI,53703,43.0737205,-89.3919743,4.0,12,0,Cafes;Coffee & Tea;Bars;Wine Bars;Restaurants;Nightlife;Food
173552,C63sF-wG4f1doMIMv2qvOg,"""Cafe Porta Alba""",,"""558 N Midvale Blvd""",Madison,WI,53705,43.0721304,-89.45128609999999,4.0,145,1,Restaurants;Pizza;Italian
173582,AQJL8iLnVMea7nm8vEGOgg,"""Griff's Restaurant & Frozen Custard""",Park Ridge,"""1233 McKenna Blvd""",Madison,WI,53719,43.039777,-89.503781,1.5,3,0,Restaurants;Ice Cream & Frozen Yogurt;Food
173738,5ZqybrqiTdbANn2yI3B3VA,"""Great Wall""",Allied Dunn's Marsh,"""4515 Verona Rd""",Madison,WI,53711,43.035255799999995,-89.4536205,4.0,16,1,Restaurants;Chinese
174133,2qjvYspb3bEmCaw1vmSk0g,"""Sushi Muramoto""",,"""546 N Midvale Blvd""",Madison,WI,53705,43.072243844700004,-89.45233392440001,4.0,240,1,Restaurants;Sushi Bars
174182,uGCAHzEcSXAhRxtDv0M2dA,"""Salted Root Coffee House""",Regent,"""11 N Allen St""",Madison,WI,53726,43.068255799999996,-89.4235939,5.0,5,0,Restaurants;Gluten-Free;Food;Sandwiches;Coffee & Tea
174241,YXe8DxId7IpkW-bUCdfGIg,"""Humble""",Regent,"""10 S Allen St""",Madison,WI,53726,43.067687899999996,-89.4239575,4.5,49,1,Desserts;Bakeries;Restaurants;Food;Gluten-Free
